First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Henry BALLIF 	BALLIF 	Henry	M		 2, rue Balzac, Tours (Indre-et-Loire).	 2, rue Balzac, Tours (Indre-et-Loire).	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	2	 rue Balzac				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	Cotre à la Côte.	A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Augustin BARBICHON 	BARBICHON 	Augustin	M		 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	France	 	Versailles	48.804722222222,2.1341666666667	48.804722222222	2.1341666666667	19	rue Georges-Clemenceau				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	Contemplation.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Augustin BARBICHON 	BARBICHON 	Augustin	M		 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	France	 	Versailles	48.804722222222,2.1341666666667	48.804722222222	2.1341666666667	19	rue Georges-Clemenceau				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	Sourire.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
E.-E. BARRON 	BARRON 	E.-E.			 55, Lincolns Inn Fields, Londres (Angleterre).	 55, Lincolns Inn Fields, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	55	Lincoln's Inn Fields	51.5161,-0.1166	51.5161	-0.1166	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	Crépuscule.	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
E.-E. BARRON 	BARRON 	E.-E.			 55, Lincolns Inn Fields, Londres (Angleterre).	 55, Lincolns Inn Fields, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	55	Lincoln's Inn Fields	51.5161,-0.1166	51.5161	-0.1166	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	Ombre et Soleil.	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
E.-E. BARRON 	BARRON 	E.-E.			 55, Lincolns Inn Fields, Londres (Angleterre).	 55, Lincolns Inn Fields, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	55	Lincoln's Inn Fields	51.5161,-0.1166	51.5161	-0.1166	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	Mouvement dans le Port.	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
E.-E. BARRON 	BARRON 	E.-E.			 55, Lincolns Inn Fields, Londres (Angleterre).	 55, Lincolns Inn Fields, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	55	Lincoln's Inn Fields	51.5161,-0.1166	51.5161	-0.1166	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	Avant le Grain.	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
C. Summers BAYNTON 	BAYNTON 	C. Summers	M		 New Street, Birmingham (Angleterre).	 New Street, Birmingham (Angleterre).	England	 	Birmingham	52.48,-1.9025	52.48	-1.9025		New Street	52.4782,-1.89984	52.4782	-1.89984	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	18	Le dernier Charroi.	Gb.		Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
C. Summers BAYNTON 	BAYNTON 	C. Summers	M		 New Street, Birmingham (Angleterre).	 New Street, Birmingham (Angleterre).	England	 	Birmingham	52.48,-1.9025	52.48	-1.9025		New Street	52.4782,-1.89984	52.4782	-1.89984	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	Whitby.	Br.		Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
C. Summers BAYNTON 	BAYNTON 	C. Summers	M		 New Street, Birmingham (Angleterre).	 New Street, Birmingham (Angleterre).	England	 	Birmingham	52.48,-1.9025	52.48	-1.9025		New Street	52.4782,-1.89984	52.4782	-1.89984	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	20	Cathédrale de Norwich.	Ch.		Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
C. Summers BAYNTON 	BAYNTON 	C. Summers	M		 New Street, Birmingham (Angleterre).	 New Street, Birmingham (Angleterre).	England	 	Birmingham	52.48,-1.9025	52.48	-1.9025		New Street	52.4782,-1.89984	52.4782	-1.89984	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	21	Flânerie.	Br.		Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. BEAU 	BEAU 	L.		Société d'Excursions des Amateurs Photographes	 S. A. E. 10, rue de la Terrasse, Paris.	  10, rue de la Terrasse, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de la Terrasse	48.8821,2.31387	48.8821	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	22	Port de Saint-Gingolph (lac de Genève).	Br.		Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. BEAU 	BEAU 	L.		Société d'Excursions des Amateurs Photographes	 S. A. E. 10, rue de la Terrasse, Paris.	  10, rue de la Terrasse, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de la Terrasse	48.8821,2.31387	48.8821	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	23	Sous bois à Château-Landon.	Br.		Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe BEAUVALLET 	BEAUVALLET 	Adolphe	M		 20, passage de l'Industrie, Paris.	 20, passage de l'Industrie, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	passage de l'Industrie	48.8712,2.35461	48.8712	2.35461	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	24	Fin d’Hiver.	Gb.		Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Alfred BEGOZ 	BEGOZ 	Alfred	M		 24, cité Trévise, Paris.	 24, cité Trévise, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	cité de Trévise	48.8751,2.34699	48.8751	2.34699	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	25	Laveuses.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Alfred BEGOZ 	BEGOZ 	Alfred	M		 24, cité Trévise, Paris.	 24, cité Trévise, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	cité de Trévise	48.8751,2.34699	48.8751	2.34699	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	26	Le Fort Saint-Pierre (Noirmoutiers).	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Lucien BEGULE 	BEGULE 	Lucien	M		 86, montée de Choulans, Lyon (Rhône).	 86, montée de Choulans, Lyon (Rhône).	France	 	Lyon	45.758888888889,4.8413888888889	45.758888888889	4.8413888888889	86	montée de Choulans	45.754031,4.817477	45.754031	4.817477	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	27	Intérieur d'Église.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fr. BEHRENS 	BEHRENS 	Fr.		Société Photographique de Hambourg	 S. P. H. Rogasen-Posen, (Allemagne du Nord).	  Rogasen-Posen, (Allemagne du Nord).	Poland	 	Rogoźno	52.749166666667,16.999722222222	52.749166666667	16.999722222222						 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	28	Forêt et Nuages.	D. Gb.	Epreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fr. BEHRENS 	BEHRENS 	Fr.		Société Photographique de Hambourg	 S. P. H. Rogasen-Posen, (Allemagne du Nord).	  Rogasen-Posen, (Allemagne du Nord).	Poland	 	Rogoźno	52.749166666667,16.999722222222	52.749166666667	16.999722222222						 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	29	Fin d’Hiver.	D. Gb.	Epreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fr. BEHRENS 	BEHRENS 	Fr.		Société Photographique de Hambourg	 S. P. H. Rogasen-Posen, (Allemagne du Nord).	  Rogasen-Posen, (Allemagne du Nord).	Poland	 	Rogoźno	52.749166666667,16.999722222222	52.749166666667	16.999722222222						 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	30	La Lisière du Bois.	D. Gb.	Epreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fr. BEHRENS 	BEHRENS 	Fr.		Société Photographique de Hambourg	 S. P. H. Rogasen-Posen, (Allemagne du Nord).	  Rogasen-Posen, (Allemagne du Nord).	Poland	 	Rogoźno	52.749166666667,16.999722222222	52.749166666667	16.999722222222						 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	31	La Forêt.	D. Gb.	Epreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fr. BEHRENS 	BEHRENS 	Fr.		Société Photographique de Hambourg	 S. P. H. Rogasen-Posen, (Allemagne du Nord).	  Rogasen-Posen, (Allemagne du Nord).	Poland	 	Rogoźno	52.749166666667,16.999722222222	52.749166666667	16.999722222222						 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	32	Le Soir.	D. Gb.	Epreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	33	Récréation au Couvent.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	34	Pèlerinage en Alsace.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	35	Portail des Bourgeois (Épinal).	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	36	Maison de Chasse en Sologne.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	37	Un Coin de l'escalier du château de Blois.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	38	Vallée de Bellefontaine.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BELLIENI 	BELLIENI 	Henri	M		 17, place de l'Académie, Nancy.	 17, place de l'Académie, Nancy.	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	17	place Carnot	48.6936,6.1775	48.6936	6.1775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	39	Repos du Garde.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BENTHIEN 	BENTHIEN 	Paul	M		 Rathhausmarkt, 8, Hambourg (Allemagne).	 Rathhausmarkt, 8, Hambourg (Allemagne).	Germany	 	Hamburg	53.55,10	53.55	10	8	Rathausmarkt	53.55083333,9.99305556	53.55083333	9.99305556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	40	Le Vagabond.	D. Ch.	Epreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BENTHIEN 	BENTHIEN 	Paul	M		 Rathhausmarkt, 8, Hambourg (Allemagne).	 Rathhausmarkt, 8, Hambourg (Allemagne).	Germany	 	Hamburg	53.55,10	53.55	10	8	Rathausmarkt	53.55083333,9.99305556	53.55083333	9.99305556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	41	Le Menuisier.	D. Ch.	Epreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BENTHIEN 	BENTHIEN 	Paul	M		 Rathhausmarkt, 8, Hambourg (Allemagne).	 Rathhausmarkt, 8, Hambourg (Allemagne).	Germany	 	Hamburg	53.55,10	53.55	10	8	Rathausmarkt	53.55083333,9.99305556	53.55083333	9.99305556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	42	" Vor dem Backofen ""."	D. Ch.	Epreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BERGON 	BERGON 	Paul	M	Photo-Club de Paris / Société Française Photographique	 P. C. P. - S P. F. 40, boulevard Haussmann, Paris.	40, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	40	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	43	Offrande à la Mer.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BERGON 	BERGON 	Paul	M	Photo-Club de Paris / Société Française Photographique	 P. C. P. - S P. F. 40, boulevard Haussmann, Paris.	40, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	40	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	44	Joyeux appel.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
