First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	M	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	 	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	Contre-jour.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	M	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	 	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	Hiver.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	M	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	 	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	Le Baïsam sur la Corne d'or.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	M	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	 	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	Au Lavoir.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J.-H. ANDERSON 	ANDERSON 	J.-H.			 149, Castelnau-Barnes, Surrey (Angleterre).	 149, Castelnau-Barnes, Surrey (Angleterre).	England	 	Castelnau	51.486,-0.233	51.486	-0.233	149					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	Au bord de la Lea.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J. Craig ANNAN 	ANNAN 	J. Craig	M	Linked Ring	  L. R. 518, Sauchiehall Street, Glasgow (Écosse).	   518, Sauchiehall Street, Glasgow (Écosse).	Scotland	 	Glasgow	55.861111111111114,-4.25	55.861111111111114	-4.25	518	Sauchiehall Street	55.8656,-4.26409	55.8656	-4.26409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	Portrait de M. Cuninghame Greham.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J. Craig ANNAN 	ANNAN 	J. Craig	M	Linked Ring	  L. R. 518, Sauchiehall Street, Glasgow (Écosse).	   518, Sauchiehall Street, Glasgow (Écosse).	Scotland	 	Glasgow	55.861111111111114,-4.25	55.861111111111114	-4.25	518	Sauchiehall Street	55.8656,-4.26409	55.8656	-4.26409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	La Tamise à Hampton.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ed. ASTIER 	ASTIER 	Ed.	M	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	18	Panneau.	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ed. ASTIER 	ASTIER 	Ed.	M	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	Reflets.	D.	Epreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ed. ASTIER 	ASTIER 	Ed.	M	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	20	La Venise provençale.	 D.	Epreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Auguste AUBERT 	AUBERT 	Auguste	M		  Ministère de la Marine, Paris.	  Ministère de la Marine, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	 	place de la Concorde	48.865555555556,2.3211111111111	48.865555555556	2.3211111111111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	21	Celligny. Ciel d'orage.	 A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Miss Alice BAIRD 	BAIRD 	Miss Alice	F		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	22	Mai.	 D. Pl.	Epreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Miss Alice BAIRD 	BAIRD 	Miss Alice	F		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	23	Pont de Pavie.	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Miss Alice BAIRD 	BAIRD 	Miss Alice	F		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	24	Villa à Frascati.	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Miss Alice BAIRD 	BAIRD 	Miss Alice	F		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	25	Berger de Provence.	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henry Walter BARNETT 	BARNETT 	Henry Walter	M		 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	12	Knightsbridge	51.502,-0.1596	51.502	-0.1596	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	26	M. Charles Cottet.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henry Walter BARNETT 	BARNETT 	Henry Walter	M		 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	12	Knightsbridge	51.502,-0.1596	51.502	-0.1596	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	27	Jeanne d'Arc.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henry Walter BARNETT 	BARNETT 	Henry Walter	M		 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	 12, Knightsbridge, Hyde Park Corner, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	12	Knightsbridge	51.502,-0.1596	51.502	-0.1596	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	28	Mlle de L.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mme Emma BARTON 	BARTON 	Mme Emma	F	Linked Ring	  L. R. Hartopp Road, Four Oaks (Angleterre).	   Hartopp Road, Four Oaks (Angleterre).	England	 	Sutton Coldfield	52.563,-1.822	52.563	-1.822	 	   Hartopp Road				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	29	Sainte Ursule.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mme Emma BARTON 	BARTON 	Mme Emma	F	Linked Ring	  L. R. Hartopp Road, Four Oaks (Angleterre).	   Hartopp Road, Four Oaks (Angleterre).	England	 	Sutton Coldfield	52.563,-1.822	52.563	-1.822	 	   Hartopp Road				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	30	« Mater Amabilis ».				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BASSET 	BASSET 	André	M		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	 	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	31	Pêcheur d'Anguilles.	 A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BASSET 	BASSET 	André	M		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	 	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	32	Intérieur.	A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BASSET 	BASSET 	André	M		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	 	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	33	Matinée d'Octobre.	 A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BASSET 	BASSET 	André	M		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	 	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	34	Marine.	 A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Patrick BATAILLE 	BATAILLE 	Patrick	M		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	35	Les Roseaux du Rhône.	 A. Ar.		"Papier ""Artistique"""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Patrick BATAILLE 	BATAILLE 	Patrick	M		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	36	Portrait de Mme Colette Willy.	 A. Ar.		"Papier ""Artistique"""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Patrick BATAILLE 	BATAILLE 	Patrick	M		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	37	Barque.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Alfred BÉGOZ 	BÉGOZ 	Alfred	M		 4, cité d'Hauteville, Paris.	 4, cité d'Hauteville, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	cité d'Hauteville	48.8764,2.352	48.8764	2.352	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	38	Pêche à la Crevette.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Walter BENINGTON 	BENINGTON 	Walter	M		 19, York road, Bowes Park, Londres (Angleterre).	 19, York road, Bowes Park, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	19	 York road				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	39	Le Rosier.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Walter BENINGTON 	BENINGTON 	Walter	M		 19, York road, Bowes Park, Londres (Angleterre).	 19, York road, Bowes Park, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	19	 York road				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	40	Paysage du Surrey.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BERTRAND 	BERTRAND 	Henri	M		  Dieulefit (Drôme).	  Dieulefit (Drôme).	France	 	Dieulefit	44.523055555556,5.0655555555556	44.523055555556	5.0655555555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	41	Vendredi Saint à Saint-Vincent-du-Lauzet (Basses-Alpes).	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BERTRAND 	BERTRAND 	Henri	M		  Dieulefit (Drôme).	  Dieulefit (Drôme).	France	 	Dieulefit	44.523055555556,5.0655555555556	44.523055555556	5.0655555555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	42	Étude d'arbre.	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mme George BESSON 	BESSON 	Mme George	F		 10, rue des Islettes, Paris.	 10, rue des Islettes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	43	Nuages.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
